id,name,email,age,city,salary,active,created_at,col_0,col_1,col_2,col_3
254,Pxmxykfh,user253@example.com,46,San Diego,104821.28,true,2024-06-05,660.81,626.4,614.47,288.65
255,Lozzhkrc,user254@example.com,37,New York,133283.02,true,2024-05-23,575.76,533.32,445.77,125.61
256,Ovcpxpxj,user255@example.com,58,Chicago,112593.68,true,2024-01-11,898.98,501.42,728.86,979.87
257,Abesvvjg,user256@example.com,30,New York,137266.76,false,2024-06-18,386.72,951.85,182.48,832.21
258,Mecgtrms,user257@example.com,40,Houston,149032.12,false,2024-11-26,693.39,955.9,790.71,852.16
259,Ojgorrwy,user258@example.com,66,Philadelphia,41140.58,true,2024-09-03,20.51,338.07,687.38,425.63
260,Ykqeysmt,user259@example.com,61,New York,120467.91,true,2024-09-12,560.43,388.81,257.54,352.49
261,Lovzzltx,user260@example.com,67,Los Angeles,77417.09,false,2024-12-09,702.52,859.83,417.44,998.83
262,Ltywwbtd,user261@example.com,48,San Antonio,53583.67,false,2024-07-09,986.27,469.98,763.21,466.65
263,Hmpexasn,user262@example.com,55,Los Angeles,197467.79,true,2024-05-18,431.24,270.75,595.01,933.52
264,Extfxtzd,user263@example.com,69,San Diego,114603.41,false,2024-11-17,182.48,260.66,690.11,424.34
265,Qvrdolse,user264@example.com,72,San Diego,163840.55,true,2024-10-27,675.19,536.93,445.94,263.05
266,Utdovlof,user265@example.com,18,Houston,93563.03,true,2024-04-18,183.97,708.1,947.04,557.0
267,Uihizkzs,user266@example.com,37,Philadelphia,60759.16,false,2024-03-28,524.75,231.42,182.36,512.2
268,Dfqkklrr,user267@example.com,30,Chicago,190999.25,false,2024-11-13,656.49,774.55,185.81,999.47
269,Kzejojzk,user268@example.com,41,Philadelphia,63675.52,false,2024-01-02,30.95,907.53,330.61,558.51
270,Ctfklaxs,user269@example.com,29,Philadelphia,180343.19,false,2024-06-26,717.43,657.52,459.81,896.35
271,Ypjnfpcp,user270@example.com,53,Philadelphia,183603.74,true,2024-03-01,737.84,855.48,960.85,534.77
272,Czweipqq,user271@example.com,28,Phoenix,195483.66,true,2024-05-24,419.89,834.33,323.07,325.31
273,Gvbfmrac,user272@example.com,64,San Diego,53597.44,true,2024-11-20,887.2,751.08,813.47,907.96
274,Jvjibsuw,user273@example.com,48,New York,97570.83,true,2024-10-16,237.29,99.26,268.3,410.11
275,Ebayhtwc,user274@example.com,22,Chicago,70430.65,false,2024-10-21,111.9,899.12,64.39,929.51
276,Jcgnrdzm,user275@example.com,61,New York,91870.86,true,2024-07-26,344.82,87.58,260.99,521.87
277,Uqoqedqh,user276@example.com,67,Houston,156943.82,true,2024-11-05,756.11,74.54,50.61,252.49
278,Hkqwejqk,user277@example.com,22,Phoenix,167149.45,true,2024-08-09,828.76,776.77,692.83,691.86
279,Ltrojazl,user278@example.com,31,New York,134291.49,true,2024-11-06,762.78,921.48,497.53,232.41
280,Eemzwmrj,user279@example.com,69,Chicago,114109.07,true,2024-06-07,261.24,679.33,858.63,982.39
281,Qrgtcewd,user280@example.com,24,Chicago,127993.64,false,2024-08-25,607.1,795.62,510.43,349.6
282,Pxphzjhn,user281@example.com,74,Phoenix,114397.81,true,2024-03-27,218.92,944.06,609.53,830.78
283,Cpkvxnbh,user282@example.com,71,New York,164182.44,false,2024-04-26,362.11,111.04,927.97,308.55
284,Nkowugwt,user283@example.com,23,Philadelphia,86299.01,true,2024-12-24,16.79,702.83,901.77,337.14
285,Myfqcinv,user284@example.com,21,San Diego,34719.64,true,2024-10-05,169.43,991.72,535.95,846.86
286,Asccxxyp,user285@example.com,47,San Antonio,190821.29,true,2024-06-26,462.82,494.4,525.6,926.77
287,Gzjbabhb,user286@example.com,39,New York,162283.44,true,2024-03-15,594.16,591.8,425.68,428.57
288,Ymlhtcyl,user287@example.com,49,Phoenix,66704.64,false,2024-04-03,511.95,130.0,464.98,583.12
289,Ixzyearm,user288@example.com,46,New York,196623.69,false,2024-07-22,675.49,78.13,825.66,217.67
290,Puszhwym,user289@example.com,42,Los Angeles,139035.47,false,2024-01-13,298.51,437.02,547.32,787.24
291,Eaxcbpap,user290@example.com,48,San Diego,99347.32,false,2024-07-19,277.11,851.37,77.75,553.95
292,Amxkljtv,user291@example.com,54,Phoenix,165625.9,true,2024-11-12,591.47,294.24,269.49,916.51
293,Yygqixjw,user292@example.com,63,Chicago,78834.4,true,2024-05-11,932.02,179.86,29.36,595.91
294,Dbthduii,user293@example.com,54,New York,151100.8,false,2024-07-04,129.5,931.21,540.7,869.2
295,Fibffpbl,user294@example.com,52,Houston,74372.15,false,2024-08-05,614.5,191.98,554.67,728.99
296,Wcxosijx,user295@example.com,20,Phoenix,146479.9,true,2024-02-18,966.17,794.12,208.35,951.39
297,Wmxyudws,user296@example.com,48,Philadelphia,179001.34,false,2024-04-17,103.72,275.72,528.88,900.13
298,Dlvrzrcg,user297@example.com,65,San Antonio,130944.11,false,2024-11-10,771.74,182.21,892.94,845.55
299,Pbfglypw,user298@example.com,59,Phoenix,65549.02,false,2024-12-25,265.62,584.85,255.06,563.04
300,Xucfwlsk,user299@example.com,32,Houston,93428.92,false,2024-11-03,752.79,860.62,611.23,846.3
301,Cvocqluy,user300@example.com,46,New York,102544.15,true,2024-05-15,539.29,294.7,601.9,668.18
302,Pfelzbmi,user301@example.com,21,Phoenix,161372.34,true,2024-01-20,190.81,993.84,376.47,284.16
303,Otfhqpmt,user302@example.com,30,Philadelphia,50268.0,true,2024-02-18,554.26,561.11,306.49,516.5
304,Sawcjist,user303@example.com,32,Houston,93796.13,true,2024-03-03,305.69,910.66,564.13,809.37
305,Wfbbivzh,user304@example.com,58,Phoenix,123256.79,false,2024-08-10,468.04,924.48,571.66,392.68
306,Tfxpjitd,user305@example.com,45,Chicago,140043.82,true,2024-06-01,836.89,555.63,769.74,919.25
307,Umtsvmzz,user306@example.com,49,San Antonio,154435.34,false,2024-05-20,245.47,526.46,582.85,994.31
308,Ocadnajz,user307@example.com,51,Philadelphia,82728.45,true,2024-11-21,121.0,324.53,622.04,853.59
309,Bgthwdjq,user308@example.com,54,San Antonio,142516.22,true,2024-10-18,124.29,820.08,158.83,29.62
310,Bshdfopu,user309@example.com,45,San Antonio,37090.57,false,2024-10-11,923.41,480.58,893.77,282.26
311,Auagbuls,user310@example.com,32,Philadelphia,48363.68,true,2024-05-15,443.53,30.93,690.17,358.28
312,Lhtpznoq,user311@example.com,28,New York,87254.68,true,2024-12-17,944.33,746.5,930.57,969.59
313,Rapotcic,user312@example.com,26,Philadelphia,123017.95,false,2024-12-01,805.02,167.65,263.27,411.32
314,Hkteajln,user313@example.com,68,San Antonio,178157.03,true,2024-03-04,985.07,961.48,848.35,554.82
315,Yjvgkvbb,user314@example.com,62,San Antonio,105100.57,false,2024-02-10,364.54,939.32,721.76,962.48
316,Djsgasau,user315@example.com,27,San Diego,70689.33,false,2024-09-28,202.25,119.88,323.95,359.07
317,Iolpmnmh,user316@example.com,33,New York,88388.65,false,2024-10-16,463.2,946.57,573.33,987.0
318,Idaqnuro,user317@example.com,46,New York,88633.08,false,2024-09-07,512.9,405.09,355.26,301.33
319,Qjltvjcg,user318@example.com,42,Houston,32680.71,false,2024-09-28,997.77,839.85,626.92,930.79
320,Adfepdbk,user319@example.com,74,New York,62711.51,false,2024-11-06,593.31,247.93,732.1,761.68
321,Ihpfmjny,user320@example.com,56,New York,185551.96,false,2024-01-09,624.39,943.69,38.25,839.6
322,Aauuqsus,user321@example.com,23,San Antonio,114779.68,false,2024-02-07,410.21,940.46,462.2,649.43
323,Ugdfnlpn,user322@example.com,39,Chicago,56027.63,false,2024-04-03,750.43,914.94,99.96,289.63
324,Vgrqzhdk,user323@example.com,48,Philadelphia,115749.85,true,2024-12-26,627.85,341.75,453.15,945.8
325,Agcoubhz,user324@example.com,67,Philadelphia,123174.19,false,2024-10-09,252.96,506.97,170.95,708.21
326,Glmanvqw,user325@example.com,29,New York,193013.67,true,2024-02-03,583.2,506.94,222.58,977.04
327,Bgqbgxik,user326@example.com,49,San Diego,174729.76,false,2024-07-14,192.95,428.82,217.11,373.96
328,Yolcljev,user327@example.com,71,San Antonio,116096.57,false,2024-09-16,72.13,93.54,665.21,113.52
329,Lwwgbebb,user328@example.com,63,Chicago,161796.73,false,2024-03-27,182.2,766.65,719.28,763.89
330,Infztmvk,user329@example.com,63,Phoenix,148935.77,true,2024-09-21,335.02,143.23,979.98,98.34
331,Oecelfbo,user330@example.com,73,San Antonio,123542.9,true,2024-08-28,509.06,295.54,860.95,475.48
332,Hcaxzncx,user331@example.com,34,San Antonio,79374.93,true,2024-02-16,26.31,533.37,532.27,792.84
333,Elbzgynk,user332@example.com,70,Chicago,184348.97,true,2024-12-24,218.16,28.5,650.94,549.48
334,Dglvakmq,user333@example.com,31,Chicago,196056.85,true,2024-09-13,815.96,725.78,953.85,489.53
335,Kfeupdil,user334@example.com,54,San Antonio,45097.3,true,2024-10-21,81.36,56.47,178.98,322.47
336,Ilnfekbv,user335@example.com,41,Chicago,195199.53,false,2024-11-12,135.62,371.18,432.23,879.78
337,Kmzkikzn,user336@example.com,74,Chicago,172503.17,true,2024-05-25,453.83,10.97,468.91,730.34
338,Phfcbyjq,user337@example.com,55,Philadelphia,132828.46,true,2024-09-18,269.04,331.62,83.3,147.96
339,Olehzymh,user338@example.com,61,San Antonio,110943.01,false,2024-03-08,959.41,130.73,893.96,353.37
340,Oedyadol,user339@example.com,58,New York,106231.91,false,2024-12-01,368.72,497.52,548.49,873.44
341,Rdxaufle,user340@example.com,71,San Diego,136049.13,true,2024-01-21,197.59,737.17,444.81,329.98
342,Xuzeaadd,user341@example.com,73,Houston,196774.54,false,2024-07-18,914.18,791.48,27.58,360.75
343,Hylnpfzt,user342@example.com,63,San Diego,135478.67,true,2024-07-18,52.48,846.29,804.73,437.32
344,Xwhsvghf,user343@example.com,24,Phoenix,182009.51,false,2024-06-22,503.98,991.54,102.91,691.59
345,Hdvjhjvr,user344@example.com,74,Philadelphia,58414.93,false,2024-07-20,78.24,706.26,309.66,965.14
346,Brpcottz,user345@example.com,60,San Antonio,115035.87,true,2024-01-27,917.54,647.45,431.19,603.3
347,Shzvmegu,user346@example.com,71,Philadelphia,149162.18,false,2024-05-11,400.74,166.1,775.32,945.22
348,Jebxcxga,user347@example.com,74,Phoenix,35927.41,false,2024-03-14,274.14,765.42,689.95,409.82
349,Oaehjpkx,user348@example.com,66,Houston,60172.39,false,2024-05-09,293.58,942.93,296.26,886.1
350,Wsfxecyh,user349@example.com,47,Chicago,170662.04,false,2024-07-13,751.03,244.28,41.07,780.26
351,Dtuymelr,user350@example.com,55,Chicago,48629.14,false,2024-04-14,581.82,805.45,40.32,850.32
352,Ruhrbupb,user351@example.com,42,New York,34229.33,true,2024-06-15,214.74,562.78,222.28,548.64
353,Gilnvnus,user352@example.com,24,Chicago,55671.05,true,2024-06-26,303.35,919.92,860.15,261.89
354,Tvddtsxs,user353@example.com,49,Chicago,83405.38,false,2024-04-22,168.06,17.01,476.28,23.91
355,Vkpgepae,user354@example.com,24,Houston,72144.81,true,2024-10-13,636.03,950.26,251.36,199.74
356,Zzntzppp,user355@example.com,71,Chicago,196686.02,true,2024-06-09,635.13,679.07,218.28,44.34
357,Sruxncmu,user356@example.com,71,Houston,73359.17,false,2024-08-06,108.89,546.92,735.07,575.03
358,Qxqkgmvy,user357@example.com,54,New York,102329.78,true,2024-07-24,731.52,866.06,611.18,685.11
359,Zblpbbub,user358@example.com,51,San Antonio,152170.35,false,2024-04-14,405.97,35.97,155.27,545.12
360,Unjcannl,user359@example.com,72,Chicago,132776.52,true,2024-07-13,200.72,262.96,616.87,751.92
361,Kxwplxka,user360@example.com,26,Philadelphia,77637.26,false,2024-05-24,664.75,784.34,366.56,767.81
362,Begjokrg,user361@example.com,37,Chicago,101547.3,false,2024-01-20,501.08,787.67,691.57,644.52
363,Rogkuokx,user362@example.com,29,Los Angeles,75764.3,true,2024-05-25,518.07,771.66,417.24,751.5
364,Vprhsjfm,user363@example.com,35,San Diego,54979.52,false,2024-02-06,722.3,181.21,767.94,509.68
365,Wnhtmljo,user364@example.com,22,Los Angeles,134335.11,false,2024-05-08,224.68,631.61,593.38,975.1
366,Rzivwihk,user365@example.com,48,Philadelphia,33772.03,true,2024-09-01,441.47,989.97,499.92,130.7
367,Dkvnzpsl,user366@example.com,25,San Antonio,193364.95,false,2024-10-12,541.15,569.39,335.45,991.25
368,Sewfkoxj,user367@example.com,23,Philadelphia,188022.87,true,2024-09-12,290.09,352.12,849.91,158.99
369,Iyagdovx,user368@example.com,48,Chicago,125481.1,false,2024-02-25,761.43,936.44,968.18,166.22
370,Klgyfusm,user369@example.com,19,Chicago,125426.07,true,2024-07-02,96.56,181.68,947.08,923.23
371,Wkexmbla,user370@example.com,31,New York,178740.65,false,2024-05-15,551.42,385.78,362.9,508.58
372,Msftsnvp,user371@example.com,32,Philadelphia,90137.73,true,2024-01-14,384.67,208.71,816.17,639.41
373,Lfzywmgq,user372@example.com,53,San Diego,62072.97,false,2024-02-15,60.27,64.66,475.26,211.66
374,Anangsdz,user373@example.com,22,Houston,80495.7,true,2024-11-20,934.51,185.01,922.23,936.83
375,Ysrtndyk,user374@example.com,25,San Antonio,191182.96,true,2024-01-08,795.06,623.68,363.94,718.37
376,Kmxhfygp,user375@example.com,74,Los Angeles,104897.9,true,2024-12-16,511.26,142.76,502.03,47.83
377,Huabsruk,user376@example.com,55,Phoenix,153580.07,false,2024-06-04,316.31,305.41,436.77,750.46
378,Ydtjdccc,user377@example.com,37,San Antonio,144477.28,false,2024-10-27,188.7,876.71,861.14,678.38
379,Mgbtlyjs,user378@example.com,53,Chicago,134383.7,false,2024-04-07,870.61,377.92,543.82,806.17
380,Ostcweex,user379@example.com,32,Houston,144897.85,true,2024-03-01,808.93,112.63,553.06,671.94
381,Yzwviujq,user380@example.com,24,Phoenix,143139.21,false,2024-01-14,655.22,930.67,448.32,852.42
382,Gkgjiwhr,user381@example.com,44,San Diego,186923.49,false,2024-04-21,713.35,834.59,236.05,231.09
383,Nuypfmln,user382@example.com,21,Houston,186343.64,true,2024-01-20,262.73,257.75,186.68,477.67
384,Odubbwhb,user383@example.com,46,Los Angeles,146604.0,false,2024-06-02,262.77,255.06,402.08,320.0
385,Hvevrviy,user384@example.com,61,Houston,140921.16,false,2024-09-23,96.0,586.87,776.5,128.12
386,Vokaiaob,user385@example.com,39,New York,168166.96,true,2024-12-08,269.49,150.08,71.21,696.46
387,Hhbwrhtm,user386@example.com,40,Los Angeles,98028.52,false,2024-11-04,185.52,611.47,167.25,928.05
388,Augyxkwf,user387@example.com,21,Chicago,67695.89,true,2024-02-20,954.18,451.86,249.1,191.57
389,Rfvbxfpk,user388@example.com,59,New York,195510.65,false,2024-09-18,854.31,335.24,142.99,498.69
390,Xqmljcqr,user389@example.com,42,Houston,142797.37,true,2024-05-26,181.18,145.29,259.08,260.11
391,Egkwlqfq,user390@example.com,72,Los Angeles,167925.27,true,2024-08-11,918.47,63.21,724.85,843.84
392,Clydorjl,user391@example.com,56,San Diego,170937.71,false,2024-12-02,36.94,690.09,168.59,316.49
393,Dmdwmiab,user392@example.com,75,Chicago,35815.42,false,2024-02-03,935.92,778.91,693.17,402.19
394,Oegngnik,user393@example.com,73,Houston,118233.28,true,2024-02-22,809.15,774.47,702.56,897.14
395,Etkctjuf,user394@example.com,39,Los Angeles,176402.37,true,2024-11-02,559.57,54.14,841.03,200.18
396,Gnoofjrf,user395@example.com,31,New York,102481.14,true,2024-06-12,638.28,203.03,113.84,323.92
397,Haowgtli,user396@example.com,26,Houston,66456.06,true,2024-01-18,191.43,866.55,475.16,903.26
398,Wabqhcha,user397@example.com,26,Chicago,30805.1,false,2024-06-22,960.91,101.63,530.7,875.39
399,Ruwigrzz,user398@example.com,75,Chicago,186942.19,false,2024-01-05,145.12,127.6,335.83,99.95
400,Xqkgtwqm,user399@example.com,28,Los Angeles,120194.3,false,2024-11-16,863.79,329.51,290.48,337.97
401,Dngpesge,user400@example.com,23,Phoenix,112364.69,true,2024-01-09,568.53,318.65,234.63,795.73
402,Souqmyxx,user401@example.com,54,Philadelphia,126580.94,false,2024-03-08,79.1,910.7,586.93,318.59
403,Usuloprm,user402@example.com,70,New York,147351.03,true,2024-10-01,63.97,54.96,493.55,693.56
404,Brmcopdx,user403@example.com,38,Philadelphia,133779.61,true,2024-09-26,160.73,979.25,884.66,478.78
405,Dldypvuq,user404@example.com,54,San Antonio,192073.88,true,2024-06-21,660.23,412.12,915.05,520.95
406,Pqxkbkcu,user405@example.com,22,San Diego,125427.77,false,2024-06-22,138.31,157.01,799.05,147.92
407,Jidxfrmz,user406@example.com,52,Houston,185411.3,false,2024-09-26,735.11,611.12,933.74,106.99
408,Loqhjmdg,user407@example.com,40,Phoenix,40292.92,false,2024-06-10,917.73,294.05,466.23,578.41
409,Nwrcmsab,user408@example.com,69,Los Angeles,157750.47,true,2024-09-27,996.05,43.79,765.09,482.06
410,Qrfrvfsn,user409@example.com,70,Los Angeles,73013.9,true,2024-02-28,990.34,922.22,194.92,482.61
411,Bpecqdjx,user410@example.com,47,Houston,130721.21,false,2024-10-03,301.16,512.54,441.39,15.32
412,Sxztrtld,user411@example.com,22,San Diego,106583.42,true,2024-10-21,332.22,695.02,173.86,541.31
413,Cwvmazce,user412@example.com,55,Philadelphia,118342.16,false,2024-11-06,76.89,671.86,383.97,677.81
414,Vvalbvrb,user413@example.com,68,Philadelphia,192718.86,true,2024-08-05,733.41,711.76,872.86,713.32
415,Gdjsxpgg,user414@example.com,55,Phoenix,158694.57,false,2024-10-14,471.42,254.59,604.98,403.29
416,Zftnqnmb,user415@example.com,38,Houston,160511.8,true,2024-10-26,800.21,257.16,148.35,185.63
417,Zqlybgmm,user416@example.com,51,Philadelphia,92230.4,true,2024-11-17,172.09,822.06,147.43,938.16
418,Zqcqlstj,user417@example.com,36,Los Angeles,66548.28,true,2024-12-01,244.01,792.11,733.09,334.94
419,Zncnromv,user418@example.com,36,Los Angeles,33640.86,false,2024-10-20,772.09,495.42,820.6,666.21
420,Qvillncx,user419@example.com,33,San Antonio,112516.98,false,2024-09-21,198.02,534.41,847.46,709.16
421,Qjpkxplg,user420@example.com,45,San Antonio,54526.45,false,2024-04-14,553.25,446.74,422.03,623.73
422,Fwhjnrnt,user421@example.com,23,Los Angeles,83612.04,true,2024-03-22,335.38,735.37,263.86,572.34
423,Zkruyach,user422@example.com,64,Houston,94006.92,true,2024-12-22,941.45,348.19,955.38,695.65
424,Plgbtmgc,user423@example.com,59,Phoenix,171922.31,true,2024-11-21,678.04,862.55,25.87,894.96
425,Kavinrlk,user424@example.com,20,Phoenix,60216.79,false,2024-11-24,738.43,205.97,123.08,215.14
426,Rcsvtija,user425@example.com,48,San Diego,159697.75,true,2024-09-06,47.76,18.72,524.17,712.32
427,Dmkocxdk,user426@example.com,67,Los Angeles,92074.42,true,2024-08-04,919.19,782.98,341.37,507.46
428,Vaksdldo,user427@example.com,70,San Antonio,74985.14,false,2024-09-26,219.28,539.26,935.24,314.81
429,Pyljtgrh,user428@example.com,71,Houston,41427.93,false,2024-10-09,461.13,840.35,780.72,459.65
430,Zqsaviqt,user429@example.com,72,San Diego,79624.53,true,2024-01-21,295.76,250.28,665.72,802.11
431,Xgqdbnem,user430@example.com,64,Philadelphia,35728.48,true,2024-07-03,780.64,758.7,961.4,213.35
432,Frmqyohb,user431@example.com,27,San Diego,109434.3,true,2024-08-20,329.42,385.37,629.77,713.99
433,Uqkpvvjr,user432@example.com,66,Phoenix,125889.96,true,2024-11-23,301.35,394.47,392.12,402.55
434,Zvtkcjpu,user433@example.com,21,Phoenix,35801.82,true,2024-09-20,414.21,686.57,971.95,812.43
435,Hroveabd,user434@example.com,62,Phoenix,124226.5,false,2024-12-09,175.62,23.27,53.69,239.05
436,Nxjcpjma,user435@example.com,39,San Antonio,68691.45,true,2024-04-06,118.15,233.08,532.32,812.86
437,Xkkjnvdt,user436@example.com,29,Houston,199356.47,true,2024-02-06,875.83,639.25,10.89,308.86
438,Jczhuovt,user437@example.com,68,Philadelphia,141206.93,true,2024-04-21,337.26,306.79,998.63,30.72
439,Kmtvcacn,user438@example.com,18,San Antonio,141244.78,false,2024-05-22,377.36,477.78,621.4,628.83
440,Ubxbfcyr,user439@example.com,24,San Diego,180200.26,false,2024-01-25,220.13,428.49,969.43,149.59
441,Yfiwulis,user440@example.com,30,New York,60367.02,true,2024-08-09,616.09,220.19,693.01,579.22
442,Zgbejdgu,user441@example.com,19,Chicago,112892.49,true,2024-11-27,980.01,556.14,732.19,728.41
443,Ljvcnjjf,user442@example.com,35,Houston,150054.97,false,2024-11-19,539.16,410.43,239.51,991.32
444,Mxswkdbz,user443@example.com,45,Phoenix,59199.57,false,2024-02-23,182.76,855.38,472.03,115.62
445,Yyhuoeee,user444@example.com,52,Houston,154666.71,false,2024-02-17,495.14,285.21,653.42,698.89
446,Cneqkjkg,user445@example.com,41,San Antonio,149798.95,true,2024-12-20,67.99,855.02,46.72,633.33
447,Vadnqskv,user446@example.com,37,Houston,168545.34,true,2024-06-17,444.73,536.99,417.78,214.38
448,Mxzsabzj,user447@example.com,58,San Diego,193289.78,true,2024-02-18,432.47,164.15,878.82,581.68
449,Kudrrdui,user448@example.com,27,Philadelphia,102229.17,false,2024-10-09,781.29,81.6,880.58,528.2
450,Gjogkddj,user449@example.com,40,San Antonio,150183.03,false,2024-01-21,916.85,760.46,907.84,830.75
451,Hmrtfhix,user450@example.com,42,San Diego,121741.63,true,2024-01-02,796.5,871.24,32.24,461.86
